Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.720470428466797,34.61591478944772,31.380781192344376,34.61591478944772,15133331
2008-02-12,31.154321670532227,32.88511780644265,30.89551072582172,32.67483514797002,10237627
2008-02-13,30.701398849487305,32.10867941548859,30.07054878928235,31.704288069977277,10395753
2008-02-14,33.38656234741211,33.72625156247295,31.38077924665807,31.38077924665807,12514003
2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
2008-02-18,34.14680480957031,35.11734602169214,33.85564398170785,35.11734602169214,6977153
2008-02-19,33.7747688293457,34.84236228607472,33.51595796196243,34.76148402714014,7226542
2008-02-20,32.93364715576172,33.46744519338648,32.56160789429687,33.451269096374084,5604999
2008-02-21,33.16011047363281,33.72625855139972,32.755718989513596,33.46744756277057,3874365
2008-02-22,32.739540100097656,32.949822776325995,31.720472330620836,32.06016158711311,2691220
2008-02-25,33.014522552490234,33.41891397252705,32.22191580801084,33.12775302768609,6270186
2008-02-26,33.143924713134766,33.6130182591669,32.98216816664344,33.32185735306794,7139423
2008-02-27,35.08500289916992,36.81579661190456,33.629193996177875,33.629193996177875,43223132
2008-02-28,36.07172393798828,36.34671098497127,34.93942794635183,35.424697657053166,35763847
2008-02-29,35.55409240722656,36.55698374866786,34.97177066725502,35.84525547117563,16477462
2008-03-03,34.06592559814453,35.19822328138686,33.67771044061275,34.001223437549726,10049153
2008-03-04,33.19245529174805,34.421805650254555,32.35132245253276,34.2924012731334,11485198
2008-03-05,33.80712127685547,33.96887779599903,32.38366259201428,33.3542017068756,8581053
2008-03-07,32.07632827758789,33.321854454824084,30.733747742105706,33.321854454824084,14251925
2008-03-10,31.962520599365234,32.1901270706596,30.125408546316972,32.12509696530165,11713659
2008-03-11,34.59626770019531,34.92142051750635,30.954556587328454,31.702406303076902,19665129
2008-03-12,33.71834945678711,35.76681227763081,33.3931966980844,35.539205787555574,12262350
2008-03-13,29.084918975830078,33.165588538196445,28.288295198133316,32.84043579586445,47000084
2008-03-14,31.084619522094727,31.2146797782403,29.29627887213183,29.89781031315994,35798540
2008-03-17,29.86528968811035,30.499337154247872,29.231242221972835,30.499337154247872,19211273
2008-03-18,30.125410079956055,30.710685468139257,29.328784082246123,29.816513204884924,12632937
2008-03-19,30.304243087768555,33.75086073370582,30.10915056598133,31.53982170881067,16449023
2008-03-24,30.59687614440918,31.44227403475827,29.930312677605027,31.44227403475827,11636914
2008-03-25,31.751182556152344,31.946272935823107,30.82449608619384,31.393513552463563,13232423
2008-03-26,31.556081771850586,32.32019162432822,31.214670939784344,31.539823693164912,11448313
2008-03-27,32.12510681152344,32.43400376554482,31.084618191641226,31.084618191641226,17425122
2008-03-28,32.19013595581055,32.43400277711061,31.344739942644054,32.271424161216004,11599511
2008-03-31,31.962520599365234,32.33644756406884,31.539821606913936,32.1901270706596,9914705
2008-04-01,32.027549743652344,32.48276487766423,31.621108841007633,32.19012610471023,6034588
2008-04-02,32.54780960083008,33.49075424156559,32.19014056381247,32.19014056381247,6087024
2008-04-03,32.28768539428711,32.7754146743176,32.0275626705874,32.629096331325236,3883474
2008-04-04,32.12510681152344,32.499033890834255,31.507317313648183,32.499033890834255,5906537
2008-04-07,31.995044708251953,32.32019752095471,31.621117650593607,32.17387919625519,4088729
2008-04-08,31.182165145874023,32.01130532494406,30.9545585999742,31.94627299318656,5753811
2008-04-09,31.263439178466797,31.5398176427717,30.90577033632774,31.279697254033632,3776374
2008-04-10,31.881237030029297,32.1088435342613,31.100871242638593,31.21467339221289,7075297
2008-04-11,32.027549743652344,32.35270246576811,31.702397021536573,32.19012610471023,4012660
2008-04-15,32.515296936035156,32.67787337661365,31.27971554662178,31.83247500357184,6362785
2008-04-16,32.07633590698242,33.06805251935729,31.94627344670483,32.8404459702263,4725794
2008-04-17,33.311912536621094,34.07602028892152,32.20639170029784,32.564060660154915,14831167
2008-04-21,33.848411560058594,34.433686999278876,33.490744828650875,33.81589760543065,7639361
2008-04-22,34.40117645263672,34.79136161250374,33.490750293170336,33.815903123003686,8814769
2008-04-23,34.43369674682617,34.84013783285691,33.97848361250536,34.46621291574224,5265604
2008-04-24,33.214359283447266,34.85638100976,32.92172270869505,34.79135090482429,8801780
2008-04-25,33.490745544433594,33.962216639824135,33.03553032416276,33.81589832816272,4095990
2008-04-28,33.62080764770508,34.271113251368604,33.4907474090058,33.52326136613884,4708244
2008-04-29,34.09227752685547,34.41743031683708,33.65332258343039,33.81589897842119,6497143
2008-04-30,34.31987762451172,34.758834690980116,34.141045387512,34.43368196176888,6331377
2008-05-02,34.628780364990234,35.60423871836083,34.5637480440321,34.84012879285382,5658418
2008-05-05,34.466209411621094,35.27909150103821,34.238600662517264,35.083998917544584,7642293
2008-05-06,34.173561096191406,34.85638274471096,33.978470771673805,34.18981917450534,5061166
2008-05-07,33.68583297729492,34.36865464608522,33.16558989138716,34.14104815818287,4303106
2008-05-08,33.279396057128906,33.62080693280938,33.08430570322829,33.425714373825244,3642073
2008-05-09,33.084312438964844,33.94596663889064,32.580325063217096,32.84044779312728,8621761
2008-05-12,33.084312438964844,33.328177084802405,32.3527162963682,33.084312438964844,4890395
2008-05-13,33.181854248046875,33.425718877089835,32.90547565818181,33.23062849690576,5056766
2008-05-14,33.23062515258789,33.409459636904984,32.51528942040309,32.51528942040309,2982486
2008-05-15,33.24687576293945,33.620800523781504,32.51528211383563,32.51528211383563,2646760
2008-05-16,33.50701141357422,33.60455771880444,33.10057031268502,33.49075553360593,4422288
2008-05-20,33.441978454589844,33.5720409189423,33.10056751765503,33.16559985237321,3464912
2008-05-21,33.653316497802734,34.14104559457766,32.677858304252865,32.677858304252865,3419088
2008-05-22,33.19811248779297,33.36068890792278,32.84044568655767,32.84044568655767,3558000
2008-05-23,32.64535140991211,33.45823346846815,32.515291162576624,33.00302039771025,4417028
2008-05-26,32.4014892578125,32.59658184874426,30.88952719080107,30.88952719080107,2605807
2008-05-27,31.4260311126709,32.807930734927155,31.27971277015466,32.45026171536845,3316550
2008-05-28,32.58031463623047,32.775404967413536,30.987064803610863,31.539824049587764,4505700
2008-05-29,33.11681365966797,33.490740629126705,32.15761352946185,32.921723341113214,11026212
2008-05-30,32.06007766723633,33.32817507205955,31.930017412677767,33.198112612417155,4023430
2008-06-02,30.694435119628906,32.51529185140217,30.239219834143714,31.864983985697073,4431595
2008-06-03,29.556392669677734,30.564364863319483,29.280011952422548,30.239212115999592,6240766
2008-06-04,28.645973205566406,29.735233915691374,28.467138699401456,29.42633915327038,5762089
2008-06-05,28.597198486328125,28.80854915563039,27.63799804820134,28.613456569364274,9721099
2008-06-06,28.288301467895508,29.475110563499175,27.88186044989774,28.450877875094616,6317089
2008-06-09,27.898122787475586,28.580944683909348,26.662541463258485,27.963152919258803,6500809
2008-06-10,27.703022003173828,27.930630704802212,27.068974546697138,27.63799189060143,6717902
2008-06-11,27.83308982849121,28.288302909818558,27.637997247874484,27.96315007884652,2586175
2008-06-12,28.02818489074707,28.190761333418248,26.66254321332598,27.47542542668188,3244212
2008-06-13,27.849336624145508,28.255777498136272,27.556697871822436,27.979396821789404,4248430
2008-06-16,28.824804306030273,29.263759272844013,27.995664206381747,28.093210489590444,4354615
2008-06-17,29.686458587646484,29.91406511346399,28.320817227657823,29.23124553601147,4736084
2008-06-18,29.653940200805664,30.304247976647275,29.58891008474654,29.58891008474654,5055019
2008-06-19,29.0198974609375,29.58891492849997,28.548426285973928,29.068671709778855,4221271
2008-06-20,28.353330612182617,29.377563265273338,27.979405770550443,29.26375890212429,3837789
2008-06-23,27.36161231994629,28.22326851471153,27.08523377848393,28.125722239161053,4516050
2008-06-24,26.51621437072754,27.76805336631909,26.239833645441117,27.361610215275363,5238203
2008-06-25,25.78462791442871,26.32112923183986,25.199352346744995,26.01223446711575,3933879
2008-06-26,27.2478084564209,28.418359279272302,25.930939331983893,25.930939331983893,18253250
2008-06-27,26.044740676879883,26.92265486964354,25.898422379780346,26.337379476162177,6821283
2008-06-30,25.524503707885742,26.272355656075224,24.792909842173287,26.028491034171072,4596315
2008-07-01,23.71990203857422,25.52450045144958,22.809473791935133,25.52450045144958,6202295
2008-07-02,24.760393142700195,25.020515841465933,22.972052620675846,23.736162634847002,5245963
2008-07-03,24.110084533691406,24.7603900981007,23.41100693398479,24.54904167170105,4726793
2008-07-04,24.43523597717285,24.90670704452261,23.57358203357099,23.736158415766308,4862814
2008-07-07,24.97174072265625,25.979715318251735,24.7603922776525,24.7603922776525,5528014
2008-07-08,25.703340530395508,26.337388163693042,23.085857372381785,23.085857372381785,8354280
2008-07-09,27.49167823791504,27.605480402902387,26.044746411656117,26.044746411656117,6860769
2008-07-10,28.694740295410156,29.036151165482575,26.727565477453332,27.491675414992393,7216175
2008-07-11,27.329099655151367,29.328788475475324,27.117749013965916,28.971121721681037,6040791
2008-07-14,27.345355987548828,28.32081660031426,26.662536425221663,26.662536425221663,5942149
2008-07-15,26.207319259643555,26.955171091790756,26.012228915442158,26.66253447294696,3693378
2008-07-16,25.491985321044922,26.662536286192882,25.05302815784355,26.20732104193154,6973872
2008-07-17,26.792598724365234,26.98769130293621,26.0122328202488,26.0122328202488,5038238
2008-07-18,28.288301467895508,28.515907996957527,26.483702906968695,27.280326861227586,5983177
2008-07-21,29.881547927856445,30.060382394925963,28.30455608881169,28.77602717102523,8754188
2008-07-22,31.100858688354492,31.37723711582823,29.621413700419417,29.881536259575448,12631056
2008-07-23,33.295654296875,33.94595988981591,31.89749683103535,32.48277230569887,12798869
2008-07-24,32.12510681152344,33.913447384943524,30.12541777964175,30.12541777964175,10764301
2008-07-25,32.19013595581055,33.230626749067305,30.97081287472875,31.783694928783284,10710381
2008-07-28,31.930025100708008,32.82419563007477,31.572356006927563,32.1901456724563,5533881
2008-07-29,30.645652770996094,31.702399190159767,30.401788212727553,31.214670073622685,5145929
2008-07-30,31.930025100708008,32.1901456724563,30.922050167388104,30.922050167388104,7354746
2008-07-31,30.808229446411133,32.48276741938698,30.40178851196309,32.48276741938698,6006517
2008-08-01,31.70240592956543,31.832468378007672,29.263759828464313,30.320506472274797,4699412
2008-08-04,31.897510528564453,32.48278625455891,31.068370100496008,31.068370100496008,4301346
2008-08-05,33.32817459106445,33.572039218655156,31.70240820204264,32.02756103883024,9161115
2008-08-06,32.48277282714844,34.514977837711974,32.255166306982034,34.514977837711974,8616591
2008-08-07,32.4014892578125,33.133083166180775,31.393514546471547,31.393514546471547,4809365
2008-08-08,31.848726272583008,32.64535021991237,31.734921906500116,32.02755855487951,4883824
2008-08-11,32.14136505126953,32.61283621827784,31.897500426428977,32.2551694248953,2714705
2008-08-12,31.588607788085938,32.515294306474466,31.344743146939898,32.35271567395985,5801276
2008-08-13,31.718660354614258,32.027555050793175,30.970808528808252,31.214673110804775,2754609
2008-08-14,30.954557418823242,31.86498356768288,30.889525089547217,31.539830741637658,2566362
2008-08-18,30.59687614440918,31.53981807934384,30.30423960048679,30.889512688331564,2963058
2008-08-19,30.027864456176758,30.7269419982,29.410072897914056,30.548109746810276,2941144
2008-08-20,30.369277954101562,30.613142542022878,30.157927321519693,30.239215517493463,3319410
2008-08-21,30.044126510620117,30.5481137891595,29.686457550344805,30.23921686661103,4138486
2008-08-22,29.735227584838867,31.084612930349397,28.971119883122117,31.084612930349397,4139879
2008-08-25,30.06038475036621,30.4668257505156,29.849034107238403,30.4668257505156,2034227
2008-08-26,30.10915756225586,30.206703845815685,29.556398228861653,29.751488590897697,1489491
2008-08-27,29.507617950439453,30.483076176396146,29.345041579446672,30.271727776138793,4297168
2008-08-28,29.068675994873047,29.91407217682349,28.69474885230293,29.58891929028467,7382078
2008-08-29,30.271724700927734,30.385529031094915,29.458842928541973,29.58890313009052,2219080
2008-09-01,30.255355834960938,30.386401392507945,29.649265132280807,30.20621208453907,3417069
2008-09-02,31.84429168701172,31.975337231399976,30.206209051425922,30.4683023619912,5030404
2008-09-04,31.172677993774414,31.746006133467912,30.910584685556785,31.483912825250282,2813325
2008-09-05,30.484695434570312,30.828692899251564,30.14069796988906,30.795930389552545,3330688
2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
2008-09-09,32.204654693603516,32.46674789551048,31.46751881299583,32.089990445248354,3737279
2008-09-10,31.92620277404785,32.466768541530826,31.61496564910813,32.04086709531948,3847698
2008-09-11,31.074382781982422,31.778756239498016,30.82867080073912,31.778756239498016,2567354
2008-09-12,31.38562774658203,32.23743044798887,30.877822375427517,31.28734247768297,6093354
2008-09-15,29.403553009033203,30.71401747003226,28.51898994221664,30.2389745472779,6770268
2008-09-16,29.976879119873047,30.238972438149997,27.847374519279686,28.25689463477841,4654621
2008-09-17,29.20697784423828,30.402775496601635,28.83021806671574,30.402775496601635,4674190
2008-09-18,29.141448974609375,29.71477696582696,27.044707495443173,28.8302142237346,6603710
2008-09-19,30.910579681396484,31.074387694789785,29.48544907615941,29.829446348643017,9821730
2008-09-22,30.238964080810547,33.089225074367526,29.993252079420337,31.778758845164877,4162514
2008-09-23,29.87858772277832,30.550201018875363,29.321640924230177,29.87858772277832,6569683
2008-09-24,30.56659507751465,30.89421124008473,29.58374658980439,29.976885540530635,5730103
2008-09-25,29.616498947143555,30.779536370128497,28.91212310588774,30.64848861692836,10926783
2008-09-26,29.141448974609375,29.780301942253786,28.63364595981861,29.780301942253786,4967945
2008-09-29,28.06032371520996,29.97687634527876,27.51975587971213,29.97687634527876,7859964
2008-09-30,28.10947036743164,29.15784151310486,26.536912538027302,26.536912538027302,6616439
2008-10-01,29.043170928955078,29.321643239321762,27.896512528296746,28.469842839520183,3743739
2008-10-03,29.452693939208984,29.813070298403208,28.666414004824865,29.19060062774761,4681406
2008-10-06,28.84660530090332,29.485456264527347,28.256895864562324,29.125079880277625,5560277
2008-10-07,29.79668617248535,30.435539251789535,28.83021926272697,28.83021926272697,9928258
2008-10-08,29.567358016967773,29.813070078061415,27.552517782926664,28.79746155861428,9985473
2008-10-10,29.387174606323242,30.05878815201768,27.208528117532403,29.45269961315329,9025179
2008-10-13,29.976879119873047,30.20620994019457,29.338028184052803,29.53459872820772,6805621
2008-10-14,29.256122589111328,31.09077349669097,29.026791781111047,30.140685546705953,5099383
2008-10-15,29.010414123535156,29.632883853975294,28.699179258315088,29.092318152371437,5495022
2008-10-16,27.896512985229492,28.600888839717147,27.35594738076635,28.600888839717147,6651066
2008-10-17,25.799772262573242,28.666412884485155,25.423012447763043,28.469844574912972,5586092
2008-10-20,26.094615936279297,27.126607501653787,25.27557606937312,25.898047701294516,7922965
2008-10-21,26.307580947875977,27.68356817624839,25.554063444642118,26.356722476043615,8047276
2008-10-22,24.866064071655273,26.242051042831445,24.620352033167084,26.045482745114015,5408099
2008-10-23,23.65389060974121,24.472930927910596,23.293511981031056,24.24360008318098,6641370
2008-10-24,20.590673446655273,23.26074328398695,20.312198923934975,22.933127243981176,9905588
2008-10-27,19.001737594604492,20.31220194984773,17.036041061739642,20.213916678846726,12878172
2008-10-29,21.50799560546875,22.86760108064689,19.656963921553054,21.622659869350734,13094201
2008-10-31,22.883987426757812,23.58836329817172,21.753712449126926,22.63827537849942,8097887
2008-11-03,23.588359832763672,24.210829374854708,22.76931757044069,24.178066884518,4951148
2008-11-04,24.620351791381836,24.816922308957377,23.146079574930837,23.260743858692802,4515828
2008-11-05,23.71940803527832,25.816152109445646,23.26074422759083,25.816152109445646,6145587
2008-11-06,22.933130264282227,24.489308881047375,22.458087388068236,23.26074634743515,4896229
2008-11-07,24.718637466430664,25.455773587069512,22.60551214316845,22.769320169977085,8250147
2008-11-10,25.27558708190918,25.848915238541743,24.7186401741096,25.48853665137147,3775177
2008-11-11,24.980728149414062,26.029098967337802,24.40740011535392,25.390248173742737,8900004
2008-11-12,23.93235969543457,25.521298583005258,23.637506110135703,25.521298583005258,5705390
2008-11-14,23.850454330444336,24.898827511941583,23.555600761766126,23.719408793651493,4038880
2008-11-17,24.833309173583984,25.652351774187448,22.605518898851415,25.652351774187448,5361538
2008-11-18,23.490076065063477,24.767777720167036,23.031412280363103,24.767777720167036,6392448
2008-11-19,22.916751861572266,24.325501501847448,22.62189604563254,23.588365294681356,5606729
2008-11-20,22.671030044555664,23.096929003694946,21.704561211063645,22.933121028091264,5080395
2008-11-21,24.112552642822266,24.866070190634098,21.950285283325545,22.52361351421447,8350092
2008-11-24,24.718637466430664,25.11177628641367,23.490077265365915,24.83330175212357,5420119
2008-11-25,24.112552642822266,25.27559035555476,23.915984296733804,24.980736725527517,5453771
2008-11-26,24.653118133544922,25.029875758961,23.670269835810238,24.374643560471213,5246053
2008-11-27,24.653118133544922,24.653118133544922,24.653118133544922,24.653118133544922,0
2008-11-28,24.25997543334961,24.735020523283637,23.29350844882184,23.915980329312863,8464961
2008-12-01,24.063411712646484,25.685111161870722,23.96512642625338,24.73502524424537,5733003
2008-12-02,23.850454330444336,24.11254762581865,23.096936939413926,23.88321682553686,5879324
2008-12-03,24.57120704650879,24.882441806978967,23.342647027451584,24.079783038885907,6430656
2008-12-04,25.75062370300293,25.88167143999808,21.78646909564126,21.78646909564126,4648185
2008-12-05,25.439388275146484,26.667948279903268,24.587585783133164,24.587585783133164,5338962
2008-12-08,25.504920959472656,26.34034253227371,24.407408261061843,26.12739293726851,11709287
2008-12-10,25.095399856567383,26.700720160514688,24.735023461485405,26.700720160514688,11172070
2008-12-11,24.816923141479492,25.537678027121117,24.423782093139884,25.537678027121117,9867592
2008-12-12,24.047021865844727,24.325496374121588,23.522835340307694,24.210829877351504,9847702
2008-12-15,24.440160751342773,24.980728524649482,24.243592469785355,24.866062027399717,5741641
2008-12-16,25.373870849609375,25.685105671838745,23.260745420087062,24.57121192224248,9183505
2008-12-17,25.34110450744629,26.04548028430186,24.66949122134245,26.04548028430186,8720755
2008-12-18,26.094615936279297,26.373090379742536,24.76777090753372,24.76777090753372,12640018
2008-12-19,27.355947494506836,27.68356355234086,26.061864510420154,26.864523407755797,10050607
2008-12-22,27.37233543395996,27.601666286154668,26.42224730088312,26.42224730088312,6524631
2008-12-23,26.815378189086914,27.634418288561395,26.618809898286116,27.192137967918253,5151765
2008-12-24,26.35671615600586,27.175756240996485,22.11408673832369,22.11408673832369,13318746
2008-12-26,26.40585708618164,27.79822519975522,25.717864763135957,27.79822519975522,5480531
2008-12-29,26.96280288696289,27.17575239016996,25.881669683615048,26.700709652547033,3418418
2008-12-30,26.913667678833008,27.355950290834546,25.914438155940182,26.897286429909098,4868199
2008-12-31,27.241283416748047,27.65080352558895,26.63519498873677,27.65080352558895,4396180
2009-01-02,27.634418487548828,28.09308227963032,27.110234153183736,28.09308227963032,3976548
2009-01-05,27.011947631835938,28.093080964680382,26.667950359323385,28.093080964680382,4505326
2009-01-06,26.815378189086914,28.0439405600871,26.37309786844377,28.0439405600871,3969700
2009-01-07,25.406625747680664,27.74908148626214,23.80130823262085,27.74908148626214,12109220
2009-01-09,25.27558708190918,27.519758183729294,24.01426424860203,27.519758183729294,5272587
2009-01-12,24.603975296020508,25.881679463428572,23.6211269619169,25.881679463428572,6595708
2009-01-13,24.243595123291016,24.882445996405647,23.883216568309116,24.571211183533247,4104761
2009-01-14,24.292739868164062,24.702259997825443,23.621126411161626,24.702259997825443,2777281
2009-01-15,23.93235969543457,24.29273827461207,23.424556545396385,24.07978870987275,3693599
2009-01-16,24.685876846313477,25.046255421365032,23.752172355697812,24.767780865935308,2131503
2009-01-19,25.635955810546875,25.84890529811756,24.587582949863027,25.357481352842488,2587926
2009-01-20,28.502605438232422,29.157837593930495,24.57121250404397,25.668725031765014,19101726
2009-01-21,26.602436065673828,29.125082052512926,26.242057432757075,29.125082052512926,11311625
2009-01-22,27.863758087158203,28.240515736056338,26.274819018071618,27.454237937578053,10535551
2009-01-23,28.25689697265625,28.600894342494094,26.99557402384716,28.32241975219941,7005930
2009-01-27,29.174219131469727,29.567357984429158,27.192141396471197,28.174989639764146,8487928
2009-01-28,29.829448699951172,29.97687547926839,28.830219295130036,29.780307180774948,6636133
